Date,Open,High,Low,Close,Volume,Ticker,MA_20,Daily_Return
2025-12-16,93.87999725341797,94.93000030517578,93.31999969482422,94.56999969482422,34265000,NFLX,102.44449920654297,0.008531546127734213
2025-12-17,476.9100036621094,480.0,475.0,476.1199951171875,24527200,MSFT,481.7329986572266,-0.0005668035075194755
2025-12-17,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,50138700,AAPL,276.9614990234375,-0.010086993049891024
2025-12-17,309.010009765625,309.19500732421875,297.45001220703125,298.05999755859375,29120400,GOOG,312.3725082397461,-0.031423693115729234
2025-12-17,95.9800033569336,97.33000183105469,94.45999908447266,94.79000091552734,50472800,NFLX,101.4794994354248,0.002326332044126689
2025-12-18,478.19000244140625,489.6000061035156,477.8900146484375,483.9800109863281,28573500,MSFT,481.6214996337891,0.016508476749030443
2025-12-18,95.0199966430664,95.80999755859375,93.58999633789062,94.0,37244700,NFLX,100.6794994354248,-0.008334222047654105
2025-12-18,303.05999755859375,305.260009765625,300.6300048828125,303.75,21040500,GOOG,312.9200607299805,0.01909012443136615
2025-12-18,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,51630700,AAPL,277.14299926757815,0.001287544541755281
2025-12-19,303.2699890136719,308.989990234375,302.3399963378906,308.6099853515625,45234400,GOOG,313.8610122680664,0.01599995177469138
2025-12-19,93.56999969482422,95.54000091552734,93.44999694824219,94.38999938964844,78990200,NFLX,100.11549949645996,0.004148929677111113
2025-12-19,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100,MSFT,481.9960006713867,0.00400843505386228
2025-12-19,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,144632000,AAPL,277.51399993896484,0.005437418615868328
2025-12-22,94.70999908447266,94.70999908447266,92.91000366210938,93.2300033569336,39484800,NFLX,99.56149978637696,-0.012289395489095245
2025-12-22,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000,MSFT,482.63600158691406,-0.002057951869374297
2025-12-22,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,36571800,AAPL,277.4880004882813,-0.009865941003960987
2025-12-22,311.2250061035156,311.70001220703125,306.5899963378906,311.3299865722656,14091400,GOOG,314.4547805786133,0.008813717474515759
2025-12-23,93.4000015258789,93.80999755859375,91.33000183105469,93.5,25896200,NFLX,98.8879997253418,0.0028960273875859865
2025-12-23,311.135009765625,316.29998779296875,310.75,315.67999267578125,13961400,GOOG,314.32566223144534,0.013972332544671007
2025-12-23,270.8399963378906,272.5,269.55999755859375,272.3599853515625,29642000,AAPL,277.3099990844727,0.005129660569795913
2025-12-23,484.9800109863281,487.8299865722656,484.739990234375,486.8500061035156,14683600,MSFT,483.2785018920898,0.003980022730220467
2025-12-24,93.11000061035156,93.68000030517578,92.66999816894531,93.63999938964844,12427900,NFLX,98.34999961853028,0.0014973196753844675
2025-12-24,316.1499938964844,316.2900085449219,313.32000732421875,315.6700134277344,6138200,GOOG,313.9377136230469,-3.161191167766475e-05
2025-12-24,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,5855900,MSFT,483.8300018310547,0.0024031691393415766
2025-12-24,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,17910600,AAPL,277.15199890136716,0.005323881205087977
2025-12-26,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,8822100,MSFT,483.9405014038086,-0.0006352148796615609
2025-12-26,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,21455300,AAPL,276.94449920654296,-0.0014974020881820538
2025-12-26,93.4800033569336,94.69000244140625,93.2699966430664,94.47000122070312,21989200,NFLX,97.76649971008301,0.008863753059212831
2025-12-26,315.9200134277344,316.55999755859375,313.7200012207031,314.9599914550781,6714300,GOOG,313.6821548461914,-0.0022492537854527095
